CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
9/29/2024,3:03:41.04 PM,2m 57.4s,177.4,55.3536978594459,13.4215481760946,97.1,392.7,34.7,97,2019.5,0.500194,31.641435,0.447388,23.935258,0.223694,22.816788,6.263432,6.71082,-4.8,6.2,-155.6,204.4,43.7,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-90,0,-161.2,198.8,False,False,False,False,False,True,,True,Needs Formatted,,,1024,871,364,811,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.8,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.14 PM,2m 57.5s,177.5,55.3536980638033,13.4215483657878,96.4,392.7,34.7,96,2019.6,0.316351,31.641435,0.223694,23.935258,0.223694,22.816788,6.263432,6.71082,-3.6,5.7,-156,204,27.8,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-90,0,-161.6,198.4,False,False,False,False,False,True,,True,Needs Formatted,,,1024,869,364,810,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.8,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.24 PM,2m 57.6s,177.6,55.3536982251201,13.4215486932753,95.4,392.7,34.7,95,2019.7,0.223694,31.641435,0.223694,23.935258,0,22.816788,6.263432,6.71082,-2.1,5.6,-156.4,203.6,49.0,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-90,0,-162,198,False,False,False,False,False,True,,True,Needs Formatted,,,1024,831,364,810,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.7,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.34 PM,2m 57.7s,177.7,55.353698357566,13.4215488173716,94.4,392.7,34.7,94,2019.7,0.223694,31.641435,0.223694,23.935258,0,22.816788,6.263432,6.71082,-0.8,6,-156.6,203.4,28.0,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-162.4,197.6,False,False,False,False,False,True,,True,Needs Formatted,,,1024,826,364,811,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.7,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.44 PM,2m 57.8s,177.8,55.3536979780989,13.421548910862,93.5,392.7,34.7,94,2019.9,0,31.641435,0,23.935258,0,22.816788,6.263432,6.71082,0.7,5.5,-156.8,203.2,,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-162.8,197.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,821,364,811,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.8,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.54 PM,2m 57.9s,177.9,55.3536980749232,13.4215489733847,92.8,392.7,34.7,93,2019.9,0.223694,31.641435,0.223694,23.935258,0,22.816788,6.487126,6.71082,1,4.9,-157.1,202.9,20.1,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-163.2,196.8,False,False,False,False,False,True,,True,Needs Formatted,,,1024,816,364,811,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.8,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.64 PM,2m 58.0s,178.0,55.3536981239437,13.4215485177322,91.8,392.7,34.7,92,2020.0,0.223694,31.641435,0.223694,23.935258,0,22.816788,6.487126,6.71082,1.3,4.4,-157.6,202.4,280.7,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-163.6,196.4,False,False,False,False,False,True,,True,Needs Formatted,,,1024,599,364,810,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.7,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.74 PM,2m 58.1s,178.1,55.3536982667729,13.421548494028,90.8,392.7,34.7,91,2020.0,0.223694,31.641435,0.223694,23.935258,0,22.816788,6.487126,6.71082,2.2,3.8,-157.8,202.2,354.6,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-90,0,-164,196,False,False,False,False,False,True,,True,Needs Formatted,,,1024,685,364,811,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.7,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.84 PM,2m 58.2s,178.2,55.3536983458978,13.4215477028559,89.8,392.7,34.7,90,2020.2,0.223694,31.641435,0.223694,23.935258,0,22.816788,6.487126,6.71082,5.2,3.5,-158.1,201.9,279.9,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-90,0,-164.4,195.6,False,False,False,False,False,True,,True,Needs Formatted,,,1024,697,364,807,0,False,False,False,False,False,0,False,False,False,False,21,14.268,596,2901,14.354,False,3.564,3.597,3.589,3.518,0.175,False,False,7.615,118.8,113.5,118.7,300,17,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.6,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539722724004,13.4212855117324,4.0006,,
9/29/2024,3:03:41.94 PM,2m 58.3s,178.3,55.3536985733519,13.4215476597274,88.9,392.7,34.7,89,2020.3,0.447388,31.641435,0.447388,23.935258,0,22.816788,6.487126,6.71082,6.1,3.6,-158.5,201.5,353.8,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-164.8,195.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,749,364,804,0,False,False,False,False,False,0,False,False,False,False,21,14.327,594,2901,14.279,False,3.579,3.607,3.602,3.539,0.175,False,False,6.268,118.8,113.5,118.7,300,19,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539747955001,13.4212841482192,6.0009,,
9/29/2024,3:03:42.04 PM,2m 58.4s,178.4,55.353698855138,13.421547093978,88.2,392.7,34.7,88,2020.5,0.671082,31.641435,0.671082,23.935258,0,22.816788,6.487126,6.71082,5.6,3.3,-158.9,201.1,311.2,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-165.2,194.8,False,False,False,False,False,True,,True,Needs Formatted,,,1024,772,364,800,0,False,False,False,False,False,0,False,False,False,False,21,14.327,594,2901,14.279,False,3.579,3.607,3.602,3.539,0.175,False,False,6.268,118.8,113.5,118.7,300,19,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.4,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539747955001,13.4212841482192,6.0009,,
9/29/2024,3:03:42.14 PM,2m 58.5s,178.5,55.3536992336113,13.4215471043307,87.2,392.7,34.7,87,2020.6,0.894776,31.641435,0.894776,23.935258,0,22.816788,6.487126,6.71082,4.6,3.4,-159.5,200.5,0.8,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-165.6,194.4,False,False,False,False,False,True,,True,Needs Formatted,,,1024,780,364,799,0,False,False,False,False,False,0,False,False,False,False,21,14.327,594,2901,14.279,False,3.579,3.607,3.602,3.539,0.175,False,False,6.268,118.8,113.5,118.7,300,19,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.3,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539747955001,13.4212841482192,6.0009,,
9/29/2024,3:03:42.24 PM,2m 58.6s,178.6,55.3536994587181,13.421547065075,86.2,392.7,34.7,86,2020.7,0.894776,31.641435,0.894776,23.935258,0,22.816788,6.487126,6.71082,3.7,3.3,-160,200,354.3,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-166.1,193.9,False,False,False,False,False,True,,True,Needs Formatted,,,1024,775,364,799,0,False,False,False,False,False,0,False,False,False,False,21,14.327,594,2901,14.279,False,3.579,3.607,3.602,3.539,0.175,False,False,6.268,118.8,113.5,118.7,300,19,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.2,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539747955001,13.4212841482192,6.0009,,
9/29/2024,3:03:42.34 PM,2m 58.7s,178.7,55.3536999249176,13.4215471646233,85.3,392.7,34.7,85,2020.8,1.11847,31.641435,1.11847,23.935258,0,22.816788,6.487126,6.71082,3.1,3.3,-160.4,199.6,6.9,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-166.5,193.5,False,False,False,False,False,True,,True,Needs Formatted,,,1024,707,364,799,0,False,False,False,False,False,0,False,False,False,False,21,14.327,594,2901,14.279,False,3.579,3.607,3.602,3.539,0.175,False,False,6.268,118.8,113.5,118.7,300,19,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.0,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539747955001,13.4212841482192,6.0009,,
9/29/2024,3:03:42.44 PM,2m 58.8s,178.8,55.3537001856802,13.4215477494807,84.3,392.7,34.7,84,2021.0,1.14062,31.641435,1.11847,23.935258,0.223694,22.816788,6.487126,6.71082,3.2,3.5,-160.8,199.2,51.8,P-GPS,Auto Fly,,21,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,1,Follow Yaw,-89.9,0,-167,193,False,False,False,False,False,True,,True,Needs Formatted,,,1024,711,364,799,0,False,False,False,False,False,0,False,False,False,False,21,14.327,594,2901,14.279,False,3.579,3.607,3.602,3.539,0.175,False,False,6.268,118.8,113.5,118.7,300,19,9,17,12,24756.3,6347.77,User Battery Req Go Home,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,108.0,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539747955001,13.4212841482192,6.0009,,
